0.040816,0.10204,0.12245,0.16327,0.10204,0.16327,0.20408,0.61224,0.12245,0.16327,0.2449,0.32653,0.12245,0.22449,0.22449,0.26531,2.3526,1.5271
0.03088,0.10204,0.12245,0.16327,0.10204,0.14286,0.18367,0.3993,0.10204,0.16327,0.26531,0.4275,0.13238,0.20408,0.22449,0.26531,2.3429,1.4544
0.020408,0.10204,0.12245,0.16327,0.10204,0.14286,0.18181,0.34135,0.10204,0.16327,0.26717,0.48056,0.14286,0.20408,0.22635,0.26531,2.334,1.3945
0.020408,0.11593,0.12245,0.16327,0.10204,0.14286,0.16327,0.25794,0.11593,0.16327,0.28571,0.67516,0.12897,0.20408,0.2449,0.26531,2.3256,1.3707
0.025508,0.12245,0.12245,0.16837,0.10714,0.14796,0.16837,0.2398,0.12245,0.16837,0.28571,0.73978,0.12755,0.20918,0.2449,0.27041,2.3243,1.3322
0.040816,0.12245,0.12245,0.18367,0.12245,0.16327,0.18367,0.22449,0.12245,0.18367,0.28571,0.81633,0.14286,0.22449,0.2449,0.28571,2.3321,1.2799
0.051676,0.13331,0.14286,0.19453,0.13331,0.17413,0.19453,0.21494,0.13331,0.17413,0.29657,0.88841,0.15372,0.2449,0.26531,0.30612,2.3446,1.2249
0.040197,0.12183,0.14224,0.18305,0.12183,0.16265,0.18367,0.20408,0.12245,0.16327,0.28571,0.87508,0.14286,0.24428,0.26469,0.30612,2.3527,1.1939
0.034276,0.11591,0.12245,0.16327,0.10204,0.14286,0.16981,0.19021,0.10858,0.16327,0.28571,0.75432,0.14286,0.22449,0.25877,0.30612,2.3665,1.1475
0.046076,0.11719,0.12245,0.16327,0.10204,0.14286,0.16327,0.18367,0.10204,0.16327,0.28045,0.71365,0.14286,0.22449,0.26531,0.31664,2.3781,1.0976
0.061224,0.10204,0.12245,0.16327,0.10204,0.14286,0.16327,0.18367,0.10204,0.16327,0.26531,0.65306,0.14286,0.22449,0.26531,0.34694,2.3739,1.0563
0.040816,0.10204,0.12245,0.16327,0.10204,0.16327,0.16327,0.18367,0.12245,0.16327,0.26531,0.47248,0.12245,0.22449,0.26531,0.4867,2.3671,1.0292
0.040816,0.10204,0.12133,0.16327,0.10204,0.16214,0.16327,0.18255,0.12245,0.16327,0.26531,0.40368,0.12357,0.22449,0.26531,0.55775,2.3541,0.99694
0.054561,0.11579,0.11579,0.17701,0.11579,0.1566,0.17701,0.16327,0.12245,0.16327,0.26531,0.29904,0.14286,0.22449,0.27905,0.74219,2.3306,0.94658
0.061224,0.12724,0.12724,0.18367,0.12245,0.16806,0.18367,0.16806,0.12724,0.16806,0.26531,0.28571,0.14765,0.22928,0.29051,0.7851,2.3061,0.89122
0.043794,0.108,0.12543,0.16624,0.10502,0.16624,0.16624,0.18367,0.12543,0.16624,0.24788,0.26828,0.14583,0.22747,0.28869,0.81633,2.292,0.85117
0.040816,0.10204,0.12245,0.17255,0.11133,0.17255,0.17255,0.18367,0.12245,0.16327,0.2449,0.25602,0.14286,0.22449,0.28571,0.8349,2.287,0.81938
0.042404,0.10363,0.12404,0.18367,0.12404,0.18367,0.18526,0.18526,0.12404,0.16485,0.24649,0.2449,0.14444,0.22608,0.2873,0.85714,2.287,0.74656
0.047833,0.10906,0.12947,0.17028,0.12947,0.17028,0.19069,0.19069,0.14286,0.17028,0.25191,0.23151,0.14987,0.23151,0.30612,0.83036,2.2859,0.67847
0.040816,0.10204,0.12245,0.16327,0.1175,0.15832,0.17873,0.17873,0.13791,0.16327,0.23995,0.22449,0.13791,0.21954,0.30612,0.80643,2.2803,0.61684
0.040816,0.10204,0.12245,0.1458,0.10204,0.14286,0.16327,0.16327,0.10498,0.16327,0.22449,0.20703,0.12245,0.20408,0.30612,0.72312,2.2671,0.56501
0.049837,0.11106,0.12245,0.15188,0.10204,0.15188,0.17229,0.17229,0.11106,0.16327,0.23351,0.2131,0.13147,0.2131,0.32416,0.70526,2.2566,0.54092
0.061224,0.14286,0.12245,0.18367,0.10204,0.16327,0.18367,0.18367,0.12245,0.16327,0.26531,0.22449,0.16327,0.2449,0.36735,0.67347,2.233,0.52619
